;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;Bronchial Epithelial Cell;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;Keratocytes;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast, donor1;Adipocyte - breast, donor2
chr15:26332554-26332834;0.514002838216438;0.8582515626327559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02112910747126815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016056873019984593;0.0;0.0;0.024056658748109333;0.04819926984182133;0.0;0.0;0.104141054247305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13191524202896168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009983950077683386;0.0;0.23573063948165904;0.0;0.0;0.0;0.07358654813523145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3944221885373933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046092045459258664;0.0;0.03656244274842155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1291861752830355;0.0;0.0;0.0;0.0;0.0;0.1864804637275237;0.063144894858206;0.0;0.04660610455957467;0.0;0.0;0.0;0.0;0.0;0.0;0.03804868303657125;0.0;0.07484942638798132;0.0;0.11249525996308568;0.0;0.0;0.5023987061064674;0.177186920182154;0.0;0.0;0.026239324905644634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.142287202873251;0.0;0.0;0.0;0.0;0.02264317812444217;0.0;0.0;0.0;0.038670677102117;0.0;0.0;0.0;0.10315563633361534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22457944380411698;0.0;0.0;0.0;0.0;0.0;0.532631161413305;0.402021125037461
chr15:26341798-26342124;2.0909523012358027;0.8582515626327559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.496242356093237;0.0;0.0;0.0;0.0;0.0;0.026768791922353916;0.0;0.0;0.0;0.0;0.0;0.2768065640836335;0.09745379441263649;0.0;0.0;0.0;0.0;0.0;0.011491699603060545;0.0274369561755028;0.029819027352544433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11592632169390832;0.0;0.0;0.0;0.0;1.28928167644376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02300649261561456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027910252198530223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.441083803712101;0.10660397831748798;0.0;0.0;0.0;0.0;0.64771767085238;0.0;0.06867758360217249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4764990482732276;2.4197726027400965;10.2683081799668;0.048691000492494994;0.0;2.713876183245573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027522831673830433;0.0;0.0613164515373546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06278123949589066;0.0;0.0;0.0;0.0;1.06526232282661;0.402021125037461
chr15:33032997-33033143;0.515553505836786;0.8582515626327559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015148592115006564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004629926312198519;0.020834668404893338;0.0;0.0;0.0;0.0;0.0953973083116174;0.104141054247305;0.027963277970110636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.133583239121064;0.0;0.0;0.085542949265864;0.0;0.3168130041394945;0.0;0.0;0.0;0.34187772302440056;0.0;0.42381070934040066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08158259053926832;0.0;0.0;0.0;0.12471714453371967;0.0;0.0;0.0;0.0;0.07537368143640734;0.0;0.1822721901793985;0.0;1.1436017002947005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06618717078864075;0.0;0.0;0.0;0.0;0.057688241362362;0.0;0.39598469835871;0.8940089463373226;0.0;0.048691000492494994;0.0;0.0;0.0;0.115952794069687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7292092298892225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08975423151458733;0.0;0.0;0.0;0.0;0.0;0.11228972190205849;0.06278123949589066;0.372465863928711;0.0;0.0;0.0;0.177543720471102;0.20101056251873
chr15:33111010-33111355;0.0;0.8582515626327559;0.0;0.0;0.0;0.0;0.16304285295639498;0.14275497206191298;0.0;0.0;0.0;0.0;0.0;0.0;0.22082778629489333;0.10106841020258993;0.04912420291084634;0.06874918006354833;0.09358748935770435;0.15789215325362546;0.0;0.0;0.0;0.023498710923176666;0.0;0.0;0.04387885254343201;0.0;0.011491699603060545;0.0;0.104141054247305;0.07039805053383967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04621408453915401;0.0;0.0;0.0;0.042537553342418495;0.19730457113694438;0.0;0.23573063948165904;0.0;0.05002603937890084;0.11196202802897601;0.15843071370592265;0.06828552494956466;0.159724690359663;0.0;0.0;1.4160382022859868;0.0;0.0;0.0;0.0;0.4809804496424655;0.0;0.0;0.0;0.0;0.0;0.0;0.36528692647275135;0.0;0.0;0.06761792205821045;0.0;0.4947017435404615;0.0;0.330572568890217;0.0;0.29520432077206177;0.0;0.258372350566071;0.0;0.04576436802693134;0.0;0.0;0.124835592481834;0.0;0.0;0.0;0.2103186441894053;0.0;0.13848486017593534;0.0;0.0;0.0;0.0;0.0;0.0;0.20972018859387698;0.0844590560722619;0.0;0.057688241362362;0.0;0.39598469835871;0.051619223223005994;1.46690116856668;0.426763762919669;0.12848167216661102;0.0;0.0;0.10025933230404832;0.0;0.03435950780028834;0.0;0.0;0.0;0.0;0.06516947863617434;0.170609265963494;0.18986533416600263;0.0;0.038433846375075555;0.12872420034626567;0.18647548554842033;0.06195269813861234;0.20945637384323593;0.21491858994956273;0.0;0.0;0.10315563633361534;0.33373445979632455;0.0;0.0;0.0;0.04136571011770675;0.0;0.0;0.0;0.0;0.0;0.0;0.5881660953014818;0.9379753787295937;0.45647286861378594;0.16560515192817768;0.26421810999187567;0.0;0.0;0.0;0.177543720471102;0.20101056251873
chr15:33148173-33148432;0.515553505836786;0.0;0.0;0.0;0.0;0.0;0.0610165619686185;0.0;0.0;0.0;0.04257507304850629;0.0;0.0;0.0;0.372202762717466;0.08698008734853498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029774904128274927;0.048022087045463506;0.0;0.0;0.024099634920910665;0.013583041030616272;0.0274369561755028;0.104141054247305;0.058524708240623335;0.0;0.0;0.0;0.0;0.04850043867762225;0.06843301378863466;0.0;0.0;0.0;0.0;0.50406499271782;0.0;0.0;0.3545356328240387;0.46278219138872867;0.0;0.0;0.03877306403391866;0.5210319607257579;0.0;0.23573063948165904;0.3467601840061067;0.14411384887482767;0.11196202802897601;0.5491422153202868;0.0;0.0;0.43488575552627945;0.0;0.5129760742069467;0.3499461078574065;0.0;0.0;0.0;0.37173623489684;0.0;0.330198500580591;0.0;0.0904915784368653;0.0;0.0;0.12981181354167068;0.471033775827378;0.0;0.05123363403554235;0.0;0.010238086137687468;0.0;0.22100001466232533;0.18286207058666035;0.6352869088082603;0.08019493964402424;0.1291861752830355;0.1251405700569675;0.311625856298074;0.0;0.26390991283759097;0.0;0.28698768648163364;0.0;0.0;0.30353085330855495;0.0;0.0;0.64771767085238;0.0;0.0;0.0;0.12165521880018201;0.0;0.43426846775782074;0.0;0.17120671743704532;0.0;0.0;0.121762542770845;0.4163131994388469;1.46690116856668;0.5055924017846166;0.166483183344272;0.0;0.06503626211516668;0.03729179939361133;0.03780107299793325;0.0;0.0;0.0;0.0;0.47822425676805574;0.06516947863617434;0.0;0.18986533416600263;1.8355564120868049;0.3802306686744507;0.09958723509592904;0.12431699036561365;0.0;0.2785324221140795;0.5492054029217415;0.0;0.18538695436518535;0.06173999602875133;0.0;0.6205774284309217;0.20558329307132497;0.20598690783856133;0.1240971303531205;0.03679025907797533;0.0;0.08960635173739333;0.3647899946853366;0.0;0.0;0.7658545227392619;0.09411748153720734;0.22457944380411698;0.066281120758166;0.2555569673254393;0.0;0.0;0.0;0.532631161413305;0.20101056251873
chr15:33266942-33267258;0.7196846834177196;1.71650312526551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007723315497825641;0.0;0.0;0.059693354785005;0.04891010692067391;0.0;0.0;0.0;0.027518080141740595;0.0;0.0;0.09752538619276652;0.026305974445066164;0.011491699603060545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13864225361746166;0.17458866991612834;0.0;0.0;0.0;0.02134406077971523;0.0;0.0;0.0;0.024576853706639003;0.0;0.16137347076639377;0.0;0.0;0.0;0.0;0.5129760742069467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046092045459258664;0.0;0.017859099920205;0.07962926371291776;0.0;0.0;0.19928947394812066;0.0;0.18354057589759498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058553217535127995;0.0;0.0;0.0;0.0;0.0;0.0;0.0432431437030535;0.0;0.0;0.0;0.0;0.0;0.0;0.608812713854225;0.5033844110664107;0.0;0.13607013359987535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0291369652503367;0.0;0.0;0.118079380148742;0.21491858994956273;0.0;0.26082394842423734;0.0;0.0;0.0;0.0;0.20598690783856133;0.0;0.0;0.197784935467929;0.0;0.0;0.0;0.0;0.312466816028117;0.0;0.11228972190205849;0.06278123949589066;0.0;0.0;0.0;0.0;0.532631161413305;0.402021125037461
chr15:33299476-33299841;0.5743236850490131;2.57475468789827;0.0;0.0;0.0;0.0;0.0;0.06698880382241801;0.04370916725313733;0.0;0.0;0.0;0.0;0.0;0.14721852419659567;0.022136810722325873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010203129238031296;0.020515707630897665;0.0;0.025398373940243166;0.0;0.0;0.06866463421091179;0.173185276389105;0.16208234134537766;0.0;0.0;0.07420612419022525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13864225361746166;0.0;0.0;0.0;0.04623114858964083;0.027808424836741986;0.0;0.0;0.0;0.07233438900137266;0.0;0.010715762898158867;0.0;0.12234036703207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37173623489684;0.0;0.165099250290295;0.0321257206309501;0.0;0.0;0.0;0.39376098935509635;0.0;0.0;0.055554530798811834;0.0;0.010238086137687468;0.02416852062900793;0.0;0.12190804705777368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28698768648163364;0.063144894858206;0.0;0.058553217535127995;0.0;0.0;0.12333290855561448;0.20754007918632736;0.0;0.0;0.07138163145512301;0.0;0.07484942638798132;0.0;0.0;0.0;0.0;0.2588736205647775;0.21904281916853666;0.0;0.048691000492494994;0.05247864981128934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07045026984559233;0.0;0.0;0.11572684187905131;0.0;0.0;0.0;0.12146380889213633;0.0;0.0;0.088893550395596;0.0;0.0;0.0;0.0;0.17331918890683032;0.0;0.0;0.0;0.0;0.0;0.0;0.10282391243228702;0.0;0.0;0.0;0.0;0.7101748818844059;0.603031687556191
chr15:35014105-35014549;0.41627273744904775;0.0;0.0;0.0;0.08629257439267167;0.0;0.0;0.102179337203308;0.04370916725313733;0.0;0.0;0.0;0.0;0.0;0.0;0.0068172187857484115;0.0;0.0;0.06517777818001298;0.0;0.0;0.0;0.0;0.004033773859308667;0.018151982366889;0.0;0.0;0.0;0.0;0.1640619425225292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08976706330587601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07329330964592551;0.01036534023909254;0.0;0.0;0.0;0.0;0.0;0.3050391533411939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.165099250290295;0.0;0.0;0.0;0.03758179771913833;0.0;0.0;0.0;0.013831640793142556;0.0;0.017062577602625167;0.02416852062900793;0.0;0.18286207058666035;0.0;0.0;0.50720776250583;0.065462403895283;0.04576436802693134;0.0;0.0;0.0;0.0310800772879206;0.0;0.0;0.2688718617245333;0.0;0.0;0.12333290855561448;0.41508015837265333;0.0;0.0;0.028138487752069504;0.0;0.0;0.0;0.44998103985234333;0.0;0.0;0.1371110777939325;0.7653967524511486;1.46690116856668;0.13607013359987535;0.038001511177661006;0.0;0.0;0.0;0.0;0.10307852340086533;0.0;0.0;0.0;0.22146862764504427;0.0;0.0;0.0;0.0;0.2343698322251683;0.7170591540244903;0.08256849502149134;0.0;0.0382076521002711;0.0;0.0;0.0;0.0;0.0;3.2256875374689638;0.0;0.06687719049862;0.0;0.07929248453278333;0.0;0.0;0.0;0.0;0.0;0.3505769356654248;0.0;0.0;0.066281120758166;0.0;0.0;0.0;0.0;0.177543720471102;0.603031687556191
chr15:35590731-35591134;0.19144122834967134;0.0;0.203582060068494;0.0;0.08629257439267167;0.35631541319007964;0.0;0.0;0.20961229932073233;0.05101777899111067;0.0;0.04233122006384634;0.0;0.0;0.0;0.3009515880809771;0.0;0.20755688864324898;0.0;0.0;0.42942847337720347;0.0;0.25662892814378796;0.1275979213448613;0.17378718769776966;0.07005585660919467;0.08693015739580268;0.14537763123749367;0.11068460694055955;0.06866463421091179;0.08945708205763332;0.14241454215095503;0.0;0.0;0.03147028893365325;0.12296715236436599;0.04850043867762225;0.0;0.0;0.15397055090800765;0.0;0.11018274021219099;0.0;0.0;0.0;0.22095239370297434;0.0;0.9363783251673867;0.085542949265864;0.1814130965643055;0.1146835463527654;0.0;0.0;0.0;0.1130488857533925;0.33588608408692705;0.09415103309989561;0.5120440789567333;0.159724690359663;0.2763161388972947;0.0;0.2054578442200857;0.0;1.0550962498409366;0.205625950827224;0.0;0.699468879133716;0.116455791805935;0.330198500580591;0.19635015002267533;0.0904915784368653;0.08158259053926832;0.03758179771913833;0.14614552087415902;0.0;0.2733104854469627;0.07629101759665599;0.0;0.020476172275375;0.0;0.097084222150612;0.12190804705777368;0.1822721901793985;0.08019493964402424;0.0;0.04171352335232251;0.04576436802693134;0.0;0.0;0.124835592481834;0.2486406183033647;0.28633398357612;0.11679634234575151;0.18254198582348366;0.24489862076638566;0.5322635921992277;0.12333290855561448;0.50794112932685;0.0;0.326030637987635;0.26832528883585;0.0;0.07484942638798132;0.0844590560722619;0.0;0.057688241362362;0.0;0.121762542770845;0.14509434543239466;0.0;0.17172448420478534;0.166483183344272;0.0;0.44818125676726966;0.13755113169765967;0.5192188575170629;0.0;0.25122401425982976;0.0;0.08331620246227833;0.126211556202915;0.6289991430432313;0.51424548034131;0.0;0.0;0.06629955521982404;0.08741089575101;0.191288459641172;0.24632592823087263;0.1925284879241612;0.0;1.19601652725286;0.04715317415540301;0.0;0.20789548908127853;0.0;0.0;0.13910971733994132;0.0827314202354135;0.03679025907797533;0.0;0.08960635173739333;0.0;0.0;0.0;0.23254472109016577;0.07949760253360447;0.0;0.36794839546495134;0.2772961414443357;0.12483891344078801;0.031564371194905634;0.10657833019499574;0.177543720471102;0.20101056251873
chr15:38546643-38547172;0.4218423782545036;0.8582515626327559;0.40716412013698666;0.08055533253454268;0.157807611909336;0.0;0.0;0.18333060692051764;0.39470136540418066;0.0;0.16396466707638285;0.564357095482782;0.0;0.0;0.0;0.12080118523437096;0.0;0.20767353786003098;0.43143282125043636;0.04891010692067391;0.4511214743651495;0.0;0.09745379441263649;0.017968019505905854;0.020834668404893338;0.027081109864017166;0.0;0.0;0.0;1.0384188871312197;1.1391243498981845;1.4065524202092126;0.0;0.12000923380939833;27.4693486003214;0.0;0.13848257369548175;0.08976706330587601;0.0;0.07698527545400399;0.0;0.08744935454450099;0.0;0.0;0.0;0.25198943475293567;0.5826868759617904;1.4540322393265093;0.085542949265864;0.8241937151471964;0.10528928941121893;0.0;0.0;0.0;0.6951800470203047;1.23158230831873;0.08690489863820565;0.06828552494956466;0.0;0.245317863892468;0.0;0.0;0.2217212435668005;0.0;0.06854198360907467;0.3143745023612459;6.688193180525985;0.465823167223738;0.8254962514514759;0.5713435479625957;0.0904915784368653;0.16316518107853664;0.2678299999627643;8.344132051215981;0.5632178667458954;0.26514712542985036;12.378532035641904;3.6472382432742854;0.5565276596058049;0.07250556188702367;1.9508543292533773;0.8465729021149696;0.5897810329872879;0.2405848189320727;0.1291861752830355;0.10474886255758402;0.13729310408079434;0.0;0.0;0.62417796240917;1.8335632690725534;0.05344021554222034;0.23359268469150302;2.3610462124921505;0.2146879651710253;0.0;2.219992354001065;0.9779495233432219;0.0;0.3331956727581193;0.3277259008565727;1.0902081472103;0.060021335817913996;0.337836224289048;0.11249525996308568;1.550563041515127;0.2013424447330797;0.121762542770845;0.12556769695914802;0.0;3.022449839255103;4.70135872790939;0.0;0.30160582099985705;0.12185766993202134;0.0;0.0;0.05235045261888201;0.0;0.0;0.25242311240583;0.39258624637839;0.17141516011376964;0.0;0.0;0.5854765945648294;0.8475797584836865;0.3587253074265487;0.053519848235658335;0.3799532153022486;1.116014195752065;0.0;0.4633562168282526;0.22663562839111803;0.0;1.0454222501077832;0.5641466863454784;0.6848379140143029;0.04136571011770675;0.4161167826113936;0.395569870935858;0.352531892381617;1.4755738750906202;0.6493154751177637;0.051065748243095004;0.8938192229624069;0.07949760253360447;0.7335401828661585;0.066281120758166;0.0;0.23971740683398868;0.0;0.0;0.35508744094220296;0.402021125037461
chr15:39006951-39007336;0.8786257048790626;0.8582515626327559;0.0;0.0;0.0;0.0;0.0;0.040575634858605;0.04370916725313733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024929029156544113;0.018151982366889;0.05706769163118183;0.036960957206377675;0.0;0.0;0.473206600780543;0.11927610941017765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.133583239121064;0.25434856110335086;0.0;0.0;0.0;0.051432636482698614;0.0;0.0;0.0;0.05002603937890084;0.0;0.46799595143784906;0.0;0.0;0.0;0.0;0.8218313768803432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7716586465700684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.109740656188451;0.0;0.0;0.065462403895283;0.0;0.0;0.0;0.0;0.0;0.05344021554222034;0.11679634234575151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028138487752069504;0.0;0.19489209802380966;0.0;0.0;0.0;0.0;0.7612723266712456;0.4776957468984763;0.0;0.13607013359987535;0.05247864981128934;0.0;0.06503626211516668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015790668250633383;0.09958723509592904;0.046561469436873996;0.06195269813861234;0.0;0.0;0.0;0.0;0.12146380889213633;0.0;0.0;0.0;0.06687719049862;0.0;0.03679025907797533;0.197784935467929;0.0;0.0;0.14396011433036265;0.0;0.087476411056037;0.0;0.0;0.066281120758166;0.0;0.0;0.0;0.0;0.532631161413305;0.402021125037461
chr15:39175462-39175521;0.3701925074680814;0.0;0.0;0.0;0.0;0.10012852706396334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07360926209829767;0.0;0.0;0.0;0.0;0.0;0.129050119332247;0.0;0.0;0.0985035747299883;0.20139407112069363;0.0;0.12296672412481417;0.024099634920910665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08736915458191034;0.0;0.0;0.0;0.0;0.09028859236379999;0.0;0.0;0.0;0.0;0.0;0.07077197257458591;0.0;0.0;0.0;0.0;0.2054578442200857;0.2217212435668005;0.0;0.0;0.0;0.0;0.116455791805935;0.165099250290295;0.0;0.0;0.0;0.0;0.0;0.05412523763598634;0.0;0.0;0.0;0.0;0.0;0.0;0.08080877524269132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16301531899381763;0.29495799505653153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555604459043261;0.0;0.05724149473492834;0.0;0.0;0.028358487557231363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046561469436873996;0.0;0.0518557783808883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03679025907797533;0.0;0.08975423151458733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.394205038047607;0.0;0.0;0.0;0.177543720471102;1.20606337511238
chr15:39361992-39362177;0.8786257048790626;0.8582515626327559;0.0;0.0;0.0;0.19718189277463335;0.0;0.0;0.0;0.05101777899111067;0.0;0.0;0.0;0.0;0.0;0.0052883984664267945;0.0;0.06874918006354833;0.06517777818001298;0.0;0.107357118344301;0.0;0.0;0.09410909859706822;0.3273818966919745;0.05352893347073301;0.018480478603188837;0.024099634920910665;0.05852649171447883;0.0;0.029819027352544433;0.07039805053383967;0.0;0.0;0.0;0.0;0.0;0.0;0.16762623312671665;0.0;0.0;0.262348063633503;0.0;0.0;0.0;0.08231014008551266;0.0797598911872225;0.0;0.171085898531728;0.02311557429482033;0.07254374860450279;1.5421539386388166;0.0;0.0;0.07038328775491066;0.0;0.3939034727992087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18933485835754568;0.0;0.116455791805935;0.165099250290295;0.03572154686792467;0.0;0.0;0.0;0.0;0.0;0.0;0.03750085511188577;0.0;0.0;0.0;0.07537368143640734;0.0;0.0;0.0;0.1291861752830355;0.04171352335232251;0.16166444962002935;0.0;0.0;0.0;0.0310800772879206;0.15006306177676998;0.0;0.0;0.0;0.0;2.8375365005207596;0.880265915444333;0.0;0.0;0.38352415031224896;0.0;0.0;0.0844590560722619;0.0;0.057688241362362;0.0;0.5023987061064674;0.50394122268132;0.0;0.0;0.026239324905644634;0.0;0.1975002853361277;0.0;0.0;0.0;0.09417265640318376;0.0;0.0;0.0;0.0;0.0;0.0;0.78534108939713;0.015790668250633383;0.0291369652503367;0.046561469436873996;0.11547254637427067;0.0953935413539242;0.0;0.0;0.076938696102555;0.0;0.0;0.0;0.09658989638857134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12906236025405668;0.0;0.0;0.06312874238981132;0.0;1.42034976376881;0.603031687556191
